MONTH,SUPPLIER,FACTORY,COUNTRY,DPN,LOB,WATT_LEVEL,LR,CONSUMPTION,VID,CND,PID
MR,D,Chengdu,China,W7NKD,Consumer,Medium,0,2644,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,768,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,829,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,128,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,331,0,0,0
MR,D,Chengdu,China,W7NKD,Consumer,Medium,0,278,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,13,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,1524,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,64,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,314,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,4210,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,118,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,24,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,2,0,0,0
MR,D,Kunshan,China,45N3J,Commercial,Low,0,2961,0,0,0
MR,D,Kunshan,China,CYMGM,Commercial,Low,0,74,0,0,0
MR,D,Kunshan,China,CYMGM,Commercial,Low,0,1528,0,0,0
MR,D,Kunshan,China,CYMGM,Commercial,Low,0,5197,0,0,0
MR,D,Kunshan,China,GR5D3,Consumer,Medium,0,351,0,0,0
MR,D,Kunshan,China,MT31P,Commercial,Medium,0,4,0,0,0
MR,D,Kunshan,China,MT31P,Commercial,Medium,0,143,0,0,0
MR,D,Kunshan,China,MT31P,Commercial,Medium,0,9,0,0,0
MR,D,Kunshan,China,MT31P,Commercial,Medium,0,18,0,0,0
MR,D,Kunshan,China,TWCPG,Consumer,High,0,59,0,0,0
MR,D,Kunshan,China,TWCPG,Consumer,High,0,6,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,151,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,343,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,365,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,1790,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,2,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,5,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,1506,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,4013,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,24,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,825,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,1980,0,0,0
MR,D,Kunshan,China,V4940,Commercial,Medium,0,6496,0,0,0
MR,D,Penang,Malaysia,45N3J,Commercial,Low,0,261,0,0,0
MR,D,Penang,Malaysia,45N3J,Commercial,Low,0,1,0,0,0
MR,D,Penang,Malaysia,45N3J,Commercial,Low,0,9,0,0,0
MR,D,Penang,Malaysia,GR5D3,Consumer,Medium,0,7,0,0,0
MR,D,Penang,Malaysia,TWCPG,Consumer,High,0,1,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,2,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,632,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,21,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,138,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,175,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,48,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,2,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,449,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,7,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,10,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,1,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,42,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,431,0,0,0
MR,D,Chengdu,China,CYMGM,Commercial,Low,0,4,0,0,0
MR,D,Chengdu,China,CYMGM,Commercial,Low,0,73,0,0,0
MR,D,Chengdu,China,CYMGM,Commercial,Low,0,102,0,0,0
MR,D,Chengdu,China,CYMGM,Commercial,Low,0,544,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,659,0,0,0
MR,D,Chengdu,China,CYMGM,Consumer,Low,0,68,0,0,0
MR,D,Chengdu,China,PGYK5,Consumer,Low,0,586,0,0,0
MR,D,Chengdu,China,PGYK5,Consumer,Low,0,811,0,0,0
MR,D,Chengdu,China,PGYK5,Consumer,Low,0,1,0,0,0
MR,D,Chengdu,China,W7NKD,Consumer,Medium,0,16,0,0,0
MR,D,Chengdu,China,W7NKD,Consumer,Medium,0,54,0,0,0
MR,D,Chengdu,China,W7NKD,Consumer,Medium,0,50,0,0,0
MR,D,Chengdu,China,W7NKD,Consumer,Medium,0,276,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,14,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,137,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,665,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,1156,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,202,0,0,0
MR,D,Chengdu,China,W7NKD,Commercial,Medium,0,383,0,0,0
MR,E,Brasilia,Brazil,GD1JP,Commercial,Medium,0,1,0,0,0
MR,E,Brasilia,Brazil,GD1JP,Commercial,Medium,0,95,0,0,0
MR,E,Brasilia,Brazil,GD1JP,Commercial,Medium,0,144,0,0,0
MR,E,Brasilia,Brazil,GR437,Consumer,Low,0,2544,0,0,0
MR,E,Brasilia,Brazil,Y3F7Y,Consumer,Low,0,19,0,0,0
MR,E,Brasilia,Brazil,Y3F7Y,Commercial,Low,0,493,0,0,0
MR,E,Brasilia,Brazil,Y3F7Y,Consumer,Low,0,133,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2326,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1003,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2254,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1917,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2775,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1154,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,3598,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,461,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,168,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,18,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1263,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,164,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,4248,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,305,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2522,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,7,0,0,0
MR,E,Kunshan,China,0WMRC,Consumer,High,0,49,0,0,0
MR,E,Kunshan,China,0WMRC,Consumer,High,0,698,0,0,0
MR,E,Kunshan,China,0WMRC,Consumer,High,0,110,0,0,0
MR,E,Kunshan,China,0WMRC,Consumer,High,0,609,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,134,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,80,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,144,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,56,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,5230,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,377,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,2,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,27,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,260,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,1340,0,0,0
MR,E,Kunshan,China,D4CMT,Commercial,Medium,0,52,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,8,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,365,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,859,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,1204,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,1,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,18,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,1209,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,3438,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,9,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,616,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,4543,0,0,0
MR,E,Kunshan,China,DM3WC,Commercial,Medium,0,11287,0,0,0
MR,E,Kunshan,China,FMXMT,Commercial,Medium,0,230,0,0,0
MR,E,Kunshan,China,FTH6F,Commercial,Low,0,423,0,0,0
MR,E,Kunshan,China,FTH6F,Commercial,Low,0,1529,0,0,0
MR,E,Kunshan,China,G8VCF,Consumer,Medium,0,608,0,0,0
MR,E,Kunshan,China,G8VCF,Consumer,Medium,0,1083,0,0,0
MR,E,Kunshan,China,G8VCF,Consumer,Medium,0,2092,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,835,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,25,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,1306,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,7108,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,13697,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,1402,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,1314,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,4,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,628,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,192,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,315,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,3160,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,6584,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,1122,0,0,0
MR,E,Kunshan,China,GD1JP,Commercial,Medium,0,1054,0,0,0
MR,E,Kunshan,China,GD1JP,Consumer,Medium,0,1,0,0,0
MR,E,Kunshan,China,GD1JP,Consumer,Medium,0,56,0,0,0
MR,E,Kunshan,China,GD1JP,Consumer,Medium,0,316,0,0,0
MR,E,Kunshan,China,GD1JP,Consumer,Medium,0,2427,0,0,0
MR,E,Kunshan,China,GPM03,Consumer,High,0,196,0,0,0
MR,E,Kunshan,China,GPM03,Consumer,High,0,202,0,0,0
MR,E,Kunshan,China,GPM03,Consumer,High,0,2373,0,0,0
MR,E,Kunshan,China,GPM03,Consumer,High,0,6214,0,0,0
MR,E,Kunshan,China,HF25D,Gaming,Medium,0,177,0,0,0
MR,E,Kunshan,China,HF25D,Gaming,Medium,0,9,0,0,0
MR,E,Kunshan,China,HMPFH,Consumer,Low,0,650,0,0,0
MR,E,Kunshan,China,HMPFH,Consumer,Low,0,171,0,0,0
MR,E,Kunshan,China,JT90P,Commercial,Low,0,80,0,0,0
MR,E,Kunshan,China,JT90P,Commercial,Low,0,405,0,0,0
MR,E,Kunshan,China,KJYFY,Gaming,High,0,5,0,0,0
MR,E,Kunshan,China,KJYFY,Gaming,High,0,522,0,0,0
MR,E,Kunshan,China,MG2YH,Gaming,High,0,105,0,0,0
MR,E,Kunshan,China,MG2YH,Gaming,High,0,312,0,0,0
MR,E,Kunshan,China,N18GG,Commercial,Medium,0,709,0,0,0
MR,E,Kunshan,China,N18GG,Commercial,Medium,0,2587,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,102,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,10,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,4337,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,60,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,2397,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,413,0,0,0
MR,E,Kunshan,China,PGFX4,Commercial,Low,0,4055,0,0,0
MR,E,Kunshan,China,RY3F9,Consumer,Medium,0,29,0,0,0
MR,E,Kunshan,China,RY3F9,Consumer,Medium,0,383,0,0,0
MR,E,Kunshan,China,RY3F9,Consumer,Medium,0,1,0,0,0
MR,E,Kunshan,China,RY3F9,Consumer,Medium,0,322,0,0,0
MR,E,Kunshan,China,TP1GT,Consumer,Medium,0,1165,0,0,0
MR,E,Kunshan,China,V9XD7,Gaming,Medium,0,3,0,0,0
MR,E,Kunshan,China,VRX0J,Consumer,High,0,25,0,0,0
MR,E,Kunshan,China,VRX0J,Consumer,High,0,35,0,0,0
MR,E,Kunshan,China,WFWKK,Commercial,High,0,56,0,0,0
MR,E,Kunshan,China,WFWKK,Consumer,High,0,6,0,0,0
MR,E,Kunshan,China,WFWKK,Consumer,High,0,103,0,0,0
MR,E,Kunshan,China,WFWKK,Consumer,High,0,567,0,0,0
MR,E,Kunshan,China,X49C1,Commercial,Low,0,152,0,0,0
MR,E,Kunshan,China,X49C1,Commercial,Low,0,768,0,0,0
MR,E,Kunshan,China,Y3F7Y,Commercial,Low,0,228,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,5871,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,2593,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,71,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,9,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,100,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,398,0,0,0
MR,E,Kunshan,China,YWD3C,Commercial,Low,0,26,0,0,0
MR,E,Penang,Malaysia,0WMRC,Consumer,High,0,116,0,0,0
MR,E,Penang,Malaysia,0WMRC,Consumer,High,0,83,0,0,0
MR,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,4,0,0,0
MR,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,75,0,0,0
MR,E,Penang,Malaysia,D4CMT,Commercial,Medium,0,84,0,0,0
MR,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,9,0,0,0
MR,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,27,0,0,0
MR,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,5,0,0,0
MR,E,Penang,Malaysia,DM3WC,Commercial,Medium,0,49,0,0,0
MR,E,Penang,Malaysia,FTH6F,Commercial,Low,0,154,0,0,0
MR,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,186,0,0,0
MR,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,35,0,0,0
MR,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,645,0,0,0
MR,E,Penang,Malaysia,GD1JP,Commercial,Medium,0,3,0,0,0
MR,E,Penang,Malaysia,GD1JP,Consumer,Medium,0,13,0,0,0
MR,E,Penang,Malaysia,GD1JP,Consumer,Medium,0,17,0,0,0
MR,E,Penang,Malaysia,GPM03,Consumer,High,0,12,0,0,0
MR,E,Penang,Malaysia,N18GG,Commercial,Medium,0,70,0,0,0
MR,E,Penang,Malaysia,PGFX4,Commercial,Low,0,24,0,0,0
MR,E,Penang,Malaysia,PGFX4,Commercial,Low,0,57,0,0,0
MR,E,Penang,Malaysia,PGFX4,Commercial,Low,0,58,0,0,0
MR,E,Penang,Malaysia,RY3F9,Consumer,Medium,0,46,0,0,0
MR,E,Penang,Malaysia,RY3F9,Consumer,Medium,0,15,0,0,0
MR,E,Penang,Malaysia,VRX0J,Consumer,High,0,1,0,0,0
MR,E,Penang,Malaysia,WFWKK,Consumer,High,0,4,0,0,0
MR,E,Penang,Malaysia,X49C1,Commercial,Low,0,73,0,0,0
MR,E,Suzhou,China,39DY5,Consumer,Low,0,105,0,0,0
MR,E,Suzhou,China,39DY5,Consumer,Low,0,510,0,0,0
MR,E,Suzhou,China,JJPFK,Gaming,Medium,0,337,0,0,0
MR,E,Suzhou,China,JJPFK,Gaming,Medium,0,986,0,0,0
MR,E,Suzhou,China,JJPFK,Gaming,Medium,0,26,0,0,0
MR,E,Suzhou,China,JJPFK,Gaming,Medium,0,338,0,0,0
MR,E,Suzhou,China,JJPFK,Consumer,Medium,0,1152,0,0,0
MR,E,Suzhou,China,JJPFK,Consumer,Medium,0,313,0,0,0
MR,E,Suzhou,China,JJPFK,Consumer,Medium,0,331,0,0,0
MR,E,Suzhou,China,K69WH,Gaming,High,0,3,0,0,0
MR,E,Taoyuan,China,2JT7D,Commercial,Low,0,876,0,0,0
MR,E,Taoyuan,China,2JT7D,Commercial,Low,0,28,0,0,0
MR,E,Taoyuan,China,80D45,Commercial,Medium,1,430,1,0,0
MR,E,Taoyuan,China,80D45,Commercial,Medium,0,3,0,0,0
MR,E,Taoyuan,China,80D45,Commercial,Medium,0,32,0,0,0
MR,E,Taoyuan,China,80D45,Commercial,Medium,0,11,0,0,0
MR,E,Taoyuan,China,DMF0C,Commercial,Medium,0,438,0,0,0
MR,E,Taoyuan,China,DMF0C,Commercial,Medium,0,3,0,0,0
MR,E,Taoyuan,China,DMF0C,Commercial,Medium,0,311,0,0,0
MR,E,Taoyuan,China,DMF0C,Commercial,Medium,0,186,0,0,0
MR,E,Taoyuan,China,DMF0C,Commercial,Medium,0,51,0,0,0
MR,E,Taoyuan,China,DMF0C,Commercial,Medium,0,30,0,0,0
MR,E,Taoyuan,China,FH8RW,Commercial,Low,0,90,0,0,0
MR,E,Taoyuan,China,FH8RW,Commercial,Low,0,5,0,0,0
MR,E,Taoyuan,China,W11Y7,Commercial,High,0,165,0,0,0
MR,E,Taoyuan,China,W11Y7,Commercial,High,0,28,0,0,0
MR,E,Taoyuan,China,W11Y7,Commercial,High,0,36,0,0,0
MR,E,Taoyuan,China,W11Y7,Commercial,High,0,73,0,0,0
MR,E,Chengdu,China,39DY5,Consumer,Low,0,93,0,0,0
MR,E,Chengdu,China,39DY5,Consumer,Low,0,27,0,0,0
MR,E,Chengdu,China,39DY5,Consumer,Low,0,1793,0,0,0
MR,E,Chengdu,China,39DY5,Consumer,Low,0,893,0,0,0
MR,E,Chengdu,China,8NWF3,Consumer,Low,0,2,0,0,0
MR,E,Chengdu,China,FMXMT,Commercial,Medium,0,714,0,0,0
MR,E,Chengdu,China,G8VCF,Commercial,Medium,0,1,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,1428,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,44,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,2585,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,1068,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,3026,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,1001,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,2887,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,196,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,891,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,9220,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,283,0,0,0
MR,E,Chengdu,China,GR437,Consumer,Low,0,1720,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,1,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,2,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,32,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,25,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,370,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,3722,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,67,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,5,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,7,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,44,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,26,0,0,0
MR,E,Chengdu,China,Y3F7Y,Commercial,Low,0,38,0,0,0
MR,E,Chengdu,China,Y3F7Y,Commercial,Low,0,26,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,35,0,0,0
MR,E,Chengdu,China,Y3F7Y,Consumer,Low,0,81,0,0,0
MR,E,Chengdu,China,YWD3C,Commercial,Low,0,10,0,0,0
MR,E,Chengdu,China,YWD3C,Commercial,Low,0,89,0,0,0
MR,A,Chengdu,China,7FHHV,Consumer,Medium,0,12844,0,0,0
MR,A,Chengdu,China,7FHHV,Consumer,Medium,0,1034,0,0,0
MR,A,Chengdu,China,7FHHV,Consumer,Medium,0,1155,0,0,0
MR,A,Chengdu,China,7FHHV,Consumer,Medium,0,2208,0,0,0
MR,A,Chengdu,China,7FHHV,Commercial,Medium,0,1942,0,0,0
MR,A,Chengdu,China,7FHHV,Commercial,Medium,0,1432,0,0,0
MR,A,Chengdu,China,7FHHV,Commercial,Medium,0,1032,0,0,0
MR,A,Chengdu,China,7FHHV,Commercial,Medium,0,1258,0,0,0
MR,A,Chengdu,China,7FHHV,Consumer,Medium,0,28,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,6334,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,3067,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,8035,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,6159,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,449,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,4493,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,4519,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,4285,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,10,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,2,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,1,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,1,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,1685,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,563,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,6033,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,315,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,3291,0,0,0
MR,A,Chengdu,China,FW8KR,Consumer,Low,0,850,0,0,0
MR,A,Kunshan,China,7PWKV,Gaming,High,0,578,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,34,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,106,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,1722,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,1,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,2535,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,1011,0,0,0
MR,A,Kunshan,China,9W9MX,Commercial,Low,0,6598,0,0,0
MR,A,Kunshan,China,CP6DF,Consumer,Medium,0,86,0,0,0
MR,A,Kunshan,China,CP6DF,Consumer,Medium,0,282,0,0,0
MR,A,Kunshan,China,CP6DF,Consumer,Medium,0,1651,0,0,0
MR,A,Kunshan,China,CP6DF,Consumer,Medium,0,2,0,0,0
MR,A,Kunshan,China,CP6DF,Consumer,Medium,0,1207,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,215,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,41,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,823,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,33,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,2103,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,1116,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,867,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,611,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,1508,0,0,0
MR,A,Kunshan,China,DJWGP,Commercial,Medium,0,291,0,0,0
MR,A,Kunshan,China,DP9KT,Consumer,High,0,1,0,0,0
MR,A,Kunshan,China,FW8KR,Commercial,Low,0,71,0,0,0
MR,A,Kunshan,China,FY8XM,Commercial,Low,0,6630,0,0,0
MR,A,Kunshan,China,FY8XM,Commercial,Low,0,4195,0,0,0
MR,A,Kunshan,China,FY8XM,Commercial,Low,0,2151,0,0,0
MR,A,Kunshan,China,FY8XM,Commercial,Low,0,190,0,0,0
MR,A,Kunshan,China,G8F6M,Commercial,Medium,0,1,0,0,0
MR,A,Kunshan,China,GHXKY,Consumer,Medium,0,47,0,0,0
MR,A,Kunshan,China,GHXKY,Consumer,Medium,0,947,0,0,0
MR,A,Kunshan,China,GHXKY,Consumer,Medium,0,189,0,0,0
MR,A,Kunshan,China,GW0K9,Consumer,High,0,205,0,0,0
MR,A,Kunshan,China,GW0K9,Consumer,High,0,1308,0,0,0
MR,A,Kunshan,China,GW0K9,Consumer,High,0,129,0,0,0
MR,A,Kunshan,China,GW0K9,Consumer,High,0,922,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,341,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,45,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,1916,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,2247,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,4135,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,597,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,813,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,12,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,19,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,271,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,2402,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,2741,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,840,0,0,0
MR,A,Kunshan,China,KCM82,Commercial,Medium,0,783,0,0,0
MR,A,Kunshan,China,KCM82,Consumer,Medium,0,119,0,0,0
MR,A,Kunshan,China,KCM82,Consumer,Medium,0,412,0,0,0
MR,A,Kunshan,China,KCM82,Consumer,Medium,0,830,0,0,0
